,num_simplices,max_order_simplex,index_study
0,"[  200  5306 34222 79718 92384 69324 40203 19421  7691  2291   448    45
     1]",13,99
0,[  200  5492 36186 80622 80539 47801 21334  7662  2070   386    43     2],12,100
0,[  200  5212 31268 62029 53407 24555  6954  1273   130     6],10,101
0,[  200  5349 33687 73631 76379 47090 19457  5497   994    97     3],11,102
0,"[   200   4998  35902 129840 307040 516971 647629 622202 468333 282505
 140822  59799  21830   6692   1639    297     35      2]",18,103
0,"[  200  5111 30917 70527 89045 81032 61654 41487 24471 12198  4895  1481
   308    38     2]",15,104
0,[  200  5358 33481 70440 66972 35800 12419  3052   562    76     6],11,105
0,"[   200   5405  38346 111607 184105 210158 181804 120687  59930  21350
   5146    758     55      1]",14,106
0,"[   200   5309  34790  89702 136901 159296 151917 118068  73581  36463
  14368   4481   1075    185     20      1]",16,107
0,[  200  5292 31607 62966 61822 43633 26302 12667  4337   958   122     7],12,108
0,[  200  5399 35344 81156 89185 61547 31398 12132  3352   584    48],11,109
0,[  200  5428 34773 74891 72347 40571 16309  5157  1195   160     7],11,110
0,[  200  5220 31754 65972 63653 36462 14268  3890   675    57],10,111
0,"[  200  5288 32710 70468 76510 57528 34630 16408  5881  1566   295    35
     2]",13,112
0,[  200  5325 32656 66839 63059 35513 13548  3534   590    51     1],11,113
0,[  200  5350 33258 71270 76748 58060 35587 16916  5753  1299   176    11],12,114
0,[  200  5256 31472 62802 59010 36270 18009  7554  2530   616    95     7],12,115
0,"[   200   5590  38931  98658 126004 109150  77890  47934  24708  10147
   3104    643     78      4]",14,116
0,[  200  5166 31110 65718 69271 47981 25879 11850  4553  1309   241    21],12,117
0,[  200  5489 33472 62317 47580 20250  6329  1636   342    55     5],11,118
0,[  200  5363 33371 68786 62039 30324  9240  1915   275    25     1],11,119
0,[  200  5331 32836 68164 62044 28907  7604  1255   138     6],10,120
0,[  200  5291 32302 66471 64549 39681 18019  6021  1427   229    22     1],12,121
0,"[   200   5359  34819  87289 135336 185750 243128 286021 289327 246544
 175045 102632  49144  18907   5700   1295    208     21      1]",19,122
0,[  200  5807 40993 95204 91999 45125 12491  1865   118     1],10,123
0,[  200  5358 32914 65174 56135 27388  9171  2470   585   110    14     1],12,124
0,[  200  5209 30284 58380 53556 32104 14822  5171  1247   198    21     1],12,125
0,[  200  5501 36254 78701 69172 28476  6339   862    61],9,126
0,"[  200  5459 35548 80123 85367 57077 30804 15216  6314  1931   401    51
     3]",13,127
0,"[   200   5361  35455  86092 103724  77073  40002  15226   4235    796
     83      3]",12,128
0,"[   200   5440  36668  90992 111747  83050  41584  14540   3538    588
     65      4]",12,129
0,[  200  5208 30687 60314 56015 33145 14710  4865  1079   131     5],11,130
0,[  200  5408 34966 78807 83761 52322 21505  6006  1171   162    12],11,131
0,"[   200   4930  30325  82246 156666 263149 400601 528810 581820 524269
 385581 231873 114158  45798  14714   3646    651     74      4]",19,132
0,"[   200   5254  33974  89256 152526 227981 310467 363000 347606 265428
 158603  72701  24874   6092    997     96      4]",17,133
0,"[  200  5472 35477 79425 83688 54485 27347 12072  4758  1538   364    55
     4]",13,134
0,[  200  5162 30999 65419 66605 40538 16347  4506   856   106     6],11,135
0,[  200  5279 33518 76232 85207 60331 31656 12850  3839   757    82     3],12,136
0,"[   200   5503  36723  86809 100965  77633  47462  23893   9474   2737
    502     43]",12,137
0,"[   200   5137  34662 106384 225411 397017 588802 714785 696210 539194
 330686 159676  59859  16906   3393    431     26]",17,138
0,[  200  5380 34628 77638 82088 52432 23633  7802  1767   239    15],11,139
0,[  200  4954 28022 56921 61335 46048 26516 11602  3676   774    94     5],12,140
0,"[   200   5340  35462  89062 118560 109697  84055  55502  29809  12101
   3496    675     78      4]",14,141
0,[  200  5454 36308 86221 98995 68384 31744 10189  2189   281    16],11,142
0,"[   200   5470  38527 107872 167505 177878 139382  80855  34077  10172
   2076    269     17]",13,143
0,[  200  5340 34296 80366 96945 76975 44641 18865  5551  1082   134     9],12,144
0,[  200  5372 33995 73191 70797 37256 11886  2413   328    30     1],11,145
0,"[   200   5347  34593  83069 106916  94773  63109  31184  10977   2586
    369     27      1]",13,146
0,"[   200   5384  35019  83961 109751 106119  84538  54443  27085   9848
   2443    376     31      1]",14,147
0,"[   200   5034  30405  75285 124482 174562 203877 187501 132516  71692
  29993   9840   2504    462     54      3]",16,148
0,"[   200   5419  36825  97212 150468 190242 215798 208783 164552 102841
  49781  18149   4786    853     90      4]",16,149
0,"[   200   5285  36367 105965 194747 288633 363289 372332 298444 182943
  84287  28447   6694    988     69]",15,150
0,"[   200   5101  31225  77172 121380 150329 146978 111735  66200  30655
  11046   3033    603     78      5]",15,151
0,[  200  5170 30115 58492 53311 28987 10383  2484   407    51     4],11,152
0,"[   200   5344  36905 106210 181572 225446 217696 165586  98951  45686
  15694   3779    587     52      2]",15,153
0,[  200  5460 35397 78440 80809 50381 22653  8199  2546   635   104     8],12,154
0,"[  200  5230 31311 64188 66320 50406 34978 21623 10678  3899   994   166
    17     1]",14,155
0,[  200  5422 35775 82741 87844 52610 20378  5490  1102   184    25     2],12,156
0,"[  200  5353 33898 75019 82608 61042 35381 16165  5533  1365   231    24
     1]",13,157
0,"[   200   5446  35558  83892 100141  76394  41436  16310   4498    814
     88      4]",12,158
0,"[   200   5355  34792  83984 105831  85202  46508  17042   4014    540
     30]",11,159
0,[  200  5035 30057 68217 85161 73429 48651 25188  9737  2587   412    29],12,160
0,[  200  5216 32063 70986 81802 63923 37113 15939  4925  1046   134     7],12,161
0,"[  200  5407 34234 76633 88454 70485 44218 21722  7993  2125   391    44
     2]",13,162
0,[  200  5179 31149 65641 68013 42916 17613  4657   762    66     1],11,163
0,"[  200  5267 32137 68981 78004 65368 47562 30049 15598  6224  1766   320
    31     1]",14,164
0,"[   200   5399  35256  83804 102382  80595  43937  16281   3859    525
     30]",11,165
0,[  200  5330 32702 66610 60778 31881 11648  3287   703   105     8],11,166
0,[  200  5337 31866 59727 46856 20645  6528  1496   205    12],10,167
0,[  200  5240 32815 74097 87458 74868 54367 32562 14820  4659   874    71],12,168
0,"[  200  5342 34359 80022 94039 72441 43079 20919  8122  2371   469    52
     2]",13,169
0,[  200  5415 34499 73276 67777 33978 10616  2124   267    21     1],11,170
0,[  200  5314 32492 66472 63381 37764 16806  5758  1395   198    11],11,171
0,[  200  5425 32476 57365 37676 11710  2366   419    58     4],10,172
0,[  200  5399 34193 74092 76574 49268 22545  7403  1652   216    11],11,173
0,"[  200  5536 36052 76244 67279 32359 11960  4428  1616   491   108    15
     1]",13,174
0,[  200  5512 36729 85908 94493 60351 25092  7188  1439   181    10],11,175
0,[  200  5212 32558 75656 93695 76599 43982 17638  4784   824    79     3],12,176
0,"[  200  5316 33204 72491 80257 64302 44403 26187 12701  4849  1365   257
    27     1]",14,177
0,[  200  5308 32532 65886 57885 27300  8383  1986   382    53     4],11,178
0,"[  200  5177 32223 73169 85090 67744 44248 24292 10658  3480   765    94
     4]",13,179
0,[  200  5247 31861 67476 69543 43825 18884  5721  1162   140     8],11,180
0,[  200  5332 33891 74611 76115 44723 17289  4781  1002   158    17     1],12,181
0,[  200  5317 31803 60255 47995 21138  6795  1745   308    27],10,182
0,"[  200  5380 33870 71402 69020 42254 21369  9488  3392   890   160    18
     1]",13,183
0,[  200  5390 34639 79115 88980 62878 32295 12784  3763   755    91     5],12,184
0,"[   200   5264  33960  85129 121427 122606  91991  50242  19348   5088
    876     90      4]",13,185
0,[  200  5376 34852 78332 80297 47190 19794  7295  2507   710   134    12],12,186
0,"[  200  5181 31374 69448 83052 70942 48934 27235 11695  3734   854   129
    10]",13,187
0,[  200  5286 32152 65083 59794 32690 13091  4418  1337   335    58     5],12,188
0,"[   200   5333  34216  81083 109261 120661 122426 108006  77295  42771
  17621   5187   1029    124      7]",15,189
0,"[  200  5255 33262 76840 90282 69598 41051 19829  7823  2391   522    73
     5]",13,190
0,"[  200  5426 35148 77339 79040 52892 32317 19489 10028  3868  1017   162
    12]",13,191
0,[  200  5639 38552 90484 97978 65398 33650 13979  4475  1052   165    13],12,192
0,[  200  5585 37565 84579 81483 41576 13681  3281   547    51     1],11,193
0,"[   200   5251  32575  75376 103667 126546 150337 155001 127614  81288
  39479  14393   3826    699     78      4]",16,194
0,"[  200  5176 31507 69062 80322 67608 46397 25199 10238  2913   521    47
     1]",13,195
0,"[  200  5197 31876 71184 84716 72970 53187 33370 17355  7162  2229   485
    65     4]",14,196
0,[  200  5253 31846 65247 63040 38368 17474  6280  1770   373    50     3],12,197
0,"[  200  5282 33317 76385 96281 97208 93168 83839 67536 46349 25980 11500
  3901   979   172    19     1]",17,198
0,"[   200   5452  36664  93263 129370 126455  98478  63360  33477  14048
   4456    997    139      9]",14,199
0,[  200  5340 33342 71312 72338 45212 20118  6612  1583   256    21],11,200
