,num_simplices,max_order_simplex,index_study
0,"[   200   5487  46102 182588 423210 633190 639629 446183 217663  74629
  17828   2872    285     13]",14,150
0,"[    200    5430   46392  191785  478773  811311 1001317  941147  689778
  395948  175745   58574   13970    2214     207       9]",16,151
0,"[    200    5593   53175  254564  740759 1446450 2002499 2023234 1511383
  836516  339808   98544   19214    2220     110]",15,152
0,"[   200   5594  46945 170750 327947 371194 263441 121079  36553   7276
    935     70      2]",13,153
0,"[    200    5749   57902  300159  950608 2004005 2961913 3183139 2559043
 1575531  756693  286078   84442   18812    2953     288      13]",17,154
0,"[   200   5504  45100 163440 324327 391737 301998 150633  47837   9079
    872     27]",12,155
0,"[   200   5504  47114 185796 409828 562028 509558 315965 135555  39812
   7756    951     68      2]",14,156
0,"[   200   5701  51379 210391 469544 631533 541952 305436 114054  27948
   4320    375     13]",13,157
0,"[    200    5819   55546  253579  675975 1190864 1508212 1458948 1123102
  702416  357413  145925   46551   11126    1861     192       9]",17,158
0,"[   200   5388  46109 184203 411754 562936 492101 281182 105789  25973
   4027    361     14]",13,159
0,"[   200   5896  51487 188359 348327 358728 214021  73838  14116   1350
     53      1]",12,160
0,"[   200   5526  44518 151829 268853 276153 174311  68811  16433   2146
    122      1]",12,161
0,"[    200    5599   51228  234182  661323 1274233 1754446 1759519 1290714
  689876  266880   74400   14950    2146     205      10]",16,162
0,"[   200   5464  45871 177736 395250 569955 573136 420994 232161  97073
  30482   6959   1083    101      4]",15,163
0,"[   200   5838  54477 231575 537765 759861 703261 451299 209881  72231
  17977   2977    281     11]",14,164
0,"[    200    5873   58025  270944  712529 1173139 1298319 1015386  579225
  244599   76535   17463    2761     266      11]",15,165
0,"[    200    5732   53274  234708  598600  993565 1150116  966861  605920
  288059  104760   29024    5986     867      77       3]",16,166
0,"[    200    5644   52641  239023  638600 1108236 1318481 1104989  657942
  276532   80260   15357    1751      91]",14,167
0,"[    200    5685   54779  258154  719477 1334224 1773219 1761990 1336455
  777604  343829  112836   26409    4135     388      17]",16,168
0,"[    200    5606   50899  223178  582463 1018438 1275687 1183951  824948
  432301  169222   48495    9724    1248      86       2]",16,169
0,"[   200   5460  45052 159736 291550 303683 192811  78201  21013   3786
    416     19]",12,170
0,"[   200   5646  52261 227178 554871 843785 847812 580796 274951  90386
  20699   3296    348     19]",14,171
0,"[   200   5429  44303 161849 324283 402502 339966 209645  97369  33732
   8429   1428    143      6]",14,172
0,"[   200   5421  43439 152311 287911 325808 231785 106109  31614   6197
    795     57      1]",13,173
0,"[   200   5548  47860 191219 434009 628055 623861 446748 237655  95269
  28797   6425    984     84      2]",15,174
0,"[   200   5565  46617 175816 374222 508544 466347 292192 123238  33675
   5524    459     12]",13,175
0,"[   200   5725  52893 227076 546590 817317 803035 534106 243721  76224
  15921   2042    129      2]",14,176
0,"[    200    5493   49242  215236  555316  929904 1060889  845555  475776
  188741   52131    9729    1141      70       1]",15,177
0,"[   200   5612  49479 205883 505034 831542 993296 896195 619625 327895
 131179  38774   8176   1165    101      4]",16,178
0,"[   200   5293  37768 104008 135693  94917  38521   9586   1510    150
      8]",11,179
0,"[    200    5933   56964  250510  616791  969118 1059978  852579  522327
  250179   95457   29101    6928    1216     140       8]",16,180
0,"[    200    5685   56077  285176  898465 1914649 2887607 3159455 2542254
 1514548  668642  217174   50838    8234     859      50       1]",17,181
0,"[    200    5517   50258  225285  605687 1078543 1339536 1191791  768264
  359132  120595   28375    4436     410      17]",15,182
0,"[   200   5629  47171 172428 339470 403554 307725 156019  54297  13374
   2335    261     13]",13,183
0,"[    200    5748   54376  245907  642415 1075918 1235293 1023538  638020
  307292  114562   32163    6409     807      48]",15,184
0,"[   200   5434  41106 126272 194979 171754  92621  31059   6184    640
     25]",11,185
0,"[    200    5550   50112  218940  562079  946847 1123335  979286  637207
  306468  105322   24326    3400     235       5]",15,186
0,"[   200   5781  53394 225489 523571 741581 680723 418290 174460  49840
   9899   1339     98      1]",14,187
0,"[   200   5320  42121 153776 335023 498511 532650 411179 226220  86374
  21888   3409    283      9]",14,188
0,"[    200    5859   60181  316508 1027355 2277595 3661256 4421156 4087707
 2917408 1607447  678776  216253   50657    8396     931      63       2]",18,189
0,"[   200   5598  47172 175766 362573 473875 421632 262694 114368  33867
   6455    707     33]",13,190
0,"[   200   5781  53265 223574 520544 756894 736176 496161 234443  77039
  17200   2529    238     13]",14,191
0,"[    200    5560   51697  235698  639714 1149814 1453966 1337600  908925
  456428  167390   43891    7989     956      63       1]",16,192
0,"[   200   5450  45526 171858 357954 452529 363623 191682  69352  18782
   4260    821    114      8]",14,193
0,"[   200   5522  46583 182103 412223 603224 600615 415679 200492  66383
  14487   1891    115      1]",14,194
0,"[    200    5751   57145  300827 1026579 2492077 4499641 6182664 6544742
 5367251 3408268 1663536  614309  167122   32132    4095     311      11]",18,195
0,"[    200    5612   52235  239276  655954 1199451 1559224 1497514 1087632
  604809  257886   83287   19758    3250     332      16]",16,196
0,"[   200   5423  45775 174891 364819 459344 370612 199410  73612  19021
   3454    422     31      1]",14,197
0,"[   200   5642  50795 213045 505328 745092 712424 447075 182267  46672
   6987    526     15]",13,198
0,"[   200   5645  49851 195914 413799 527370 440173 257260 111709  37712
   9947   1923    236     13]",14,199
0,"[   200   5383  42685 146920 269441 293447 200044  87043  24088   4147
    421     25      1]",13,200
