,num_simplices,max_order_simplex,index_study
0,[ 100  692 1042  514   89    3],6,105
0,[100 673 862 359  66   4],6,106
0,[100 703 997 475  96   7],6,107
0,[100 686 920 376  61   4],6,108
0,[ 100  731 1246  817  260   32],6,109
0,[100 662 857 357  87  18   2],7,110
0,[100 600 764 315  51   1],6,111
0,[ 100  659 1088  703  210   29    1],7,112
0,[ 100  713 1262  841  241   27],6,113
0,[ 100  701 1078  527   87    3],6,114
0,[100 671 999 509  94   5],6,115
0,[100 645 719 226  20],5,116
0,[ 100  742 1350  951  349   88   12],7,117
0,[ 100  684 1000  491  122   24    3],7,118
0,[100 673 970 471  88   5],6,119
0,[100 635 834 405  71   1],6,120
0,[ 100  702 1076  534   83    2],6,121
0,[ 100  731 1349  957  294   35    1],7,122
0,[ 100  720 1134  523   65    3],6,123
0,[ 100  674 1120  659  153    9],6,124
0,[ 100  723 1335  956  297   36],6,125
0,[ 100  722 1130  615  133   10],6,126
0,[ 100  737 1248  709  166   20    1],7,127
0,[ 100  705 1167  742  217   32    3],7,128
0,[ 100  694 1157  740  216   29    1],7,129
0,[ 100  615 1034  701  211   22],6,130
0,[ 100  708 1189  721  170   13],6,131
0,[100 637 730 209  12],5,132
0,[100 616 759 328  59   1],6,133
0,[ 100  717 1158  620  111    6],6,134
0,[100 636 765 280  45   5],6,135
0,[ 100  721 1254  801  192   14],6,136
0,[ 100  749 1285  832  377  169   50    7],8,137
0,[ 100  715 1146  642  153   21    1],7,138
0,[ 100  733 1226  655  127    9],6,139
0,[ 100  733 1077  440   50],5,140
0,[ 100  761 1218  611  140   17],6,141
0,[100 656 896 458 112  16   2],7,142
0,[100 592 620 224  41   5],6,143
0,[ 100  712 1060  513  113   15    1],7,144
0,[ 99 551 597 201  29   3],6,145
0,[ 98 571 596 178  20   1],6,146
0,[100 635 672 173   9],5,147
0,[100 607 592 195  30   2],6,148
0,[ 100  684 1068  532   88    8],6,149
0,[ 100  734 1263  783  205   21],6,150
0,[ 100  716 1094  574  124   14    1],7,151
0,[ 100  698 1024  567  178   36    4],7,152
0,[100 664 985 563 177  46   9   1],8,153
0,[ 100  745 1326  865  249   31],6,154
0,[100 649 911 426  87   4],6,155
0,[100 642 835 382  83   7],6,156
0,[100 598 669 234  23],5,157
0,[100 557 630 242  34],5,158
0,[ 100  717 1211  728  191   20    1],7,159
0,[ 100  772 1341  754  143    3],6,160
0,[100 685 954 414  61   2],6,161
0,[100 623 627 129   5],5,162
0,[100 562 692 254  29   2],6,163
0,[100 583 725 360  86   7],6,164
0,[100 477 306  33],4,165
0,[100 624 881 444 116  25   3],7,166
0,[ 100  695 1226  866  278   42    3],7,167
0,[100 682 926 418  68   5],6,168
0,[100 655 830 365  67   4],6,169
0,[ 100  740 1365 1131  512  142   22    1],8,170
0,[100 662 834 290  28],5,171
0,[100 653 982 518 102   6],6,172
0,[100 654 889 415  91   8],6,173
0,[100 624 767 293  38   3],6,174
0,[100 596 683 240  25],5,175
0,[100 570 550 152  12],5,176
0,[ 99 543 522 170  23   1],6,177
0,[100 550 552 200  36   3],6,178
0,[100 627 694 270  48   4],6,179
0,[ 100  739 1163  597  116    4],6,180
0,[ 100  708 1026  546  164   24],6,181
0,[ 100  743 1187  648  156   16    1],7,182
0,[ 100  748 1084  398   36],5,183
0,[100 603 705 227  15   1],6,184
0,[100 486 396  99  13],5,185
0,[ 99 638 722 174  12],5,186
0,[100 675 979 426  80  14   2],7,187
0,[100 650 886 474 127  17],6,188
0,[100 622 877 500 134  15],6,189
0,[100 620 796 360  85  10],6,190
0,[ 100  673 1095  607  113    5],6,191
0,[100 635 787 316  62   6],6,192
0,[100 629 905 490 116  13],6,193
0,[ 100  777 1243  602  114    9],6,194
0,[100 656 876 335  41],5,195
0,[ 100  721 1214  775  262   55    5],7,196
0,[100 600 726 342  81   9],6,197
0,[100 652 951 569 190  34   3],7,198
0,[ 99 511 568 254  35],5,199
0,[ 100  729 1215  766  244   35    1],7,200
0,[ 100  776 1369  951  337   57    3],7,201
0,[ 100  715 1182  599  105    5],6,202
0,[ 100  765 1213  609  138   14],6,203
0,[100 640 863 395  73   6],6,204
0,[ 100  709 1377 1239  672  238   48    4],8,205
0,[100 565 778 405  81   5],6,206
0,[100 620 748 261  28],5,207
0,[100 615 817 368  59],5,208
0,[ 99 627 933 592 214  51   7],7,209
0,[100 555 801 507 173  33   3],7,210
0,[ 100  690 1088  598  137   13],6,211
0,[100 641 763 236  20],5,212
0,[ 100  673 1028  541  113    8],6,213
0,[100 639 828 363  55   3],6,214
0,[  99  682 1036  521   95    9],6,215
0,[100 632 658 146  14   1],6,216
0,[ 100  701 1082  584  131   10],6,217
0,[100 641 877 400  72   5],6,218
0,[100 699 951 400  58   4],6,219
0,[100 558 496 134  10],5,220
0,[ 100  710 1132  607  130   13],6,221
0,[ 100  706 1008  492   99    7],6,222
0,[100 634 687 173   5],5,223
0,[100 623 907 417  55   2],6,224
